Drug,Disease,Phases,Status,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality
salmeterol xinafoate,asthma,PHASE4,COMPLETED,0.06888633754305397,0.012773706823537593,6.066376638096687e-05,0.8361581920903954,0.0008326270326086967
budesonide,asthma,PHASE4,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
tiotropium bromide,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
doxazosin,"rhinitis, allergic",PHASE4,COMPLETED,0.006888633754305396,0.0006568772507116724,0.0,1.0,0.0002868553827419528
dexmedetomidine,pain,PHASE4,COMPLETED,0.3157290470723307,0.05829866584726339,0.008025591861895763,0.35439946914399467,0.0031149757801496258
lidocaine,pain,PHASE4,COMPLETED,0.3019517795637199,0.06020094271248093,0.003158452551019189,0.43682698168519435,0.002316502493005218
epinephrine,pain,PHASE4,COMPLETED,0.15614236509758897,0.025123729933887826,0.0031559107164687806,0.37113289760348583,0.001836167199325375
fluticasone,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
formoterol fumarate,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
fluticasone,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
formoterol fumarate,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
fluticasone,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
formoterol fumarate,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
fluticasone,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
formoterol fumarate,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
fluticasone,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
formoterol fumarate,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
fluticasone,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
salmeterol xinafoate,"pulmonary disease, chronic obstructive",PHASE2,COMPLETED,0.06888633754305397,0.012773706823537593,6.066376638096687e-05,0.8361581920903954,0.0008326270326086967
mometasone furoate,asthma,PHASE3,COMPLETED,0.08151549942594719,0.014805558514987605,0.00014582983081948435,0.6921529175050302,0.0007822014573109535
mometasone furoate,asthma,PHASE3,COMPLETED,0.08151549942594719,0.014805558514987605,0.00014582983081948435,0.6921529175050302,0.0007822014573109535
salmeterol xinafoate,asthma,PHASE3,COMPLETED,0.06888633754305397,0.012773706823537593,6.066376638096687e-05,0.8361581920903954,0.0008326270326086967
fluticasone,asthma,PHASE3,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
tiotropium bromide,lung diseases,PHASE4,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
budesonide,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
azithromycin,asthma,PHASE3,COMPLETED,0.25143513203214696,0.046426757422523855,0.0034314660230295845,0.46617234301034727,0.002144121053902944
prednisolone,asthma,PHASE3,COMPLETED,0.4087256027554535,0.06941810021551474,0.02500047177590638,0.3074537110302263,0.004141797334678536
azithromycin,respiratory sounds,PHASE3,COMPLETED,0.25143513203214696,0.046426757422523855,0.0034314660230295845,0.46617234301034727,0.002144121053902944
prednisolone,respiratory sounds,PHASE3,COMPLETED,0.4087256027554535,0.06941810021551474,0.02500047177590638,0.3074537110302263,0.004141797334678536
metoprolol,lung diseases,PHASE4,COMPLETED,0.3283582089552239,0.06503894030457855,0.005025495161954208,0.41639062691694273,0.0030219521840324326
carvedilol,lung diseases,PHASE4,COMPLETED,0.346727898966705,0.07205779307167591,0.0050606545449413095,0.41466634397483004,0.002637046199755973
metoprolol,asthma,PHASE4,COMPLETED,0.3283582089552239,0.06503894030457855,0.005025495161954208,0.41639062691694273,0.0030219521840324326
carvedilol,asthma,PHASE4,COMPLETED,0.346727898966705,0.07205779307167591,0.0050606545449413095,0.41466634397483004,0.002637046199755973
tiotropium bromide,lung diseases,PHASE3,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
tiotropium bromide,lung diseases,PHASE3,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
triamcinolone acetonide,"dermatitis, atopic",PHASE4,ACTIVE_NOT_RECRUITING,0.10332950631458095,0.02330338562019407,0.0004119573234362984,0.7310861423220973,0.0007969374529411947
hydrocortisone,"dermatitis, atopic",PHASE4,ACTIVE_NOT_RECRUITING,0.006888633754305396,0.001390979426026662,3.991030749800204e-07,0.6,0.00022008394960585607
loratadine,"rhinitis, allergic",PHASE4,COMPLETED,0.012629161882893227,0.0008958944307513156,6.446854175107776e-05,0.6,0.0004587491354163812
tiotropium bromide,lung diseases,PHASE3,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
mometasone furoate,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.08151549942594719,0.014805558514987605,0.00014582983081948435,0.6921529175050302,0.0007822014573109535
mometasone furoate,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.08151549942594719,0.014805558514987605,0.00014582983081948435,0.6921529175050302,0.0007822014573109535
budesonide,bronchiolitis obliterans syndrome,PHASE3,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
lysine,"rhinitis, allergic, seasonal",PHASE3,COMPLETED,0.003444316877152698,0.00023017004168492905,0.0,1.0,0.00021703588888663256
lysine,"rhinitis, allergic, seasonal",PHASE3,COMPLETED,0.003444316877152698,0.00023017004168492905,0.0,1.0,0.00021703588888663256
carbamazepine,asthma,PHASE4,COMPLETED,0.21469575200918484,0.0384345425393645,0.0015878175970938935,0.5285492496118682,0.0021293671356115355
tiotropium bromide,lung diseases,PHASE4,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
fentanyl,"pulmonary disease, chronic obstructive",PHASE4,COMPLETED,0.2847301951779564,0.05706410627377294,0.0037008908063583725,0.4474990205041139,0.0025656760033150126
epinephrine,cataract,PHASE4,TERMINATED,0.15614236509758897,0.025123729933887826,0.0031559107164687806,0.37113289760348583,0.001836167199325375
escitalopram,asthma,PHASE2,RECRUITING,0.4672789896670494,0.08593877831784737,0.010989291229321067,0.3220004599314944,0.004235666029471785
theophylline,"pulmonary disease, chronic obstructive",PHASE2; PHASE3,COMPLETED,0.06544202066590127,0.012094411654476334,2.579402175153033e-05,0.8884711779448622,0.0006813449793358304
betamethasone,premature birth,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,premature birth,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,premature birth,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,premature birth,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,premature birth,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,premature birth,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,pregnancy complications,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,pregnancy complications,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
betamethasone,pregnancy complications,PHASE4,RECRUITING,0.05970149253731343,0.007197923186111849,0.0015980003164713838,0.3733031674208145,0.0008894286070815142
fluticasone,bronchial spasm,PHASE4,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
salmeterol xinafoate,bronchial spasm,PHASE4,COMPLETED,0.06888633754305397,0.012773706823537593,6.066376638096687e-05,0.8361581920903954,0.0008326270326086967
fluticasone,bronchial spasm,PHASE4,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
fluticasone,"asthma, exercise-induced",PHASE4,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
salmeterol xinafoate,"asthma, exercise-induced",PHASE4,COMPLETED,0.06888633754305397,0.012773706823537593,6.066376638096687e-05,0.8361581920903954,0.0008326270326086967
fluticasone,"asthma, exercise-induced",PHASE4,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
sodium bicarbonate,pain,PHASE4,COMPLETED,0.04247990815154994,0.008978381211092736,0.0022434247858849,0.9459459459459459,0.000566283237125355
lidocaine,pain,PHASE4,COMPLETED,0.3019517795637199,0.06020094271248093,0.003158452551019189,0.43682698168519435,0.002316502493005218
rosiglitazone,asthma,PHASE2; PHASE3,COMPLETED,0.49942594718714123,0.09787775464345418,0.00964745482193621,0.3311510143545739,0.004564691635596756
theophylline,asthma,PHASE2; PHASE3,COMPLETED,0.06544202066590127,0.012094411654476334,2.579402175153033e-05,0.8884711779448622,0.0006813449793358304
beclomethasone,asthma,PHASE2; PHASE3,COMPLETED,0.07003444316877153,0.012964903872299285,0.00010279714467621418,0.8202185792349727,0.0008492469114789401
aspirin,cerebral infarction,PHASE4,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
cilostazol,cerebral infarction,PHASE4,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
budesonide,asthma,PHASE3,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
formoterol fumarate,asthma,PHASE3,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
fluticasone,asthma,PHASE3,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
cilostazol,raynaud disease,PHASE4,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
mometasone furoate,asthma,PHASE2,COMPLETED,0.08151549942594719,0.014805558514987605,0.00014582983081948435,0.6921529175050302,0.0007822014573109535
betamethasone valerate,paronychia,PHASE3,RECRUITING,0.0,1.3751418646248946e-31,0.0,0.0,0.00017509046340609334
fluticasone,asthma,PHASE2,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
insulin-like growth factor binding protein 3,retinopathy of prematurity,PHASE2,COMPLETED,0.001148105625717566,4.496648754235933e-05,0.0,0.0,0.00018816281549758696
nitric oxide,neuralgia,PHASE2,COMPLETED,0.06659012629161883,0.011491222420266164,0.001037434292554295,0.4101633393829401,0.0007499876226600004
clopidogrel,cerebral infarction,PHASE4,COMPLETED,0.17451205510907003,0.03889728671927968,0.0007225897680899192,0.5624782154060648,0.0016357263286677847
cilostazol,cerebral infarction,PHASE4,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
clopidogrel,atherosclerosis,PHASE4,COMPLETED,0.17451205510907003,0.03889728671927968,0.0007225897680899192,0.5624782154060648,0.0016357263286677847
cilostazol,atherosclerosis,PHASE4,COMPLETED,0.33524684270952926,0.0703876939364041,0.0034843030749769103,0.42425740243845034,0.003069438177601827
tiotropium bromide,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
albuterol,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.18025258323765786,0.039315888511845656,0.0013373954863172253,0.6179977135391148,0.0015568901051869156
albuterol,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.18025258323765786,0.039315888511845656,0.0013373954863172253,0.6179977135391148,0.0015568901051869156
dexpramipexole,asthma,PHASE2,COMPLETED,0.1733639494833525,0.04079174583338861,0.0004489615073289767,0.7014569536423841,0.0011534078375786813
formoterol fumarate,"pulmonary disease, chronic obstructive",PHASE4,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
prednisolone,"aspergillosis, allergic bronchopulmonary",PHASE3,RECRUITING,0.4087256027554535,0.06941810021551474,0.02500047177590638,0.3074537110302263,0.004141797334678536
itraconazole,"aspergillosis, allergic bronchopulmonary",PHASE3,RECRUITING,0.02870264064293915,0.0045112997767960995,0.00013400618889597787,0.5,0.0004119098237320444
prednisolone,respiratory insufficiency,PHASE4,TERMINATED,0.4087256027554535,0.06941810021551474,0.02500047177590638,0.3074537110302263,0.004141797334678536
prednisolone,respiratory insufficiency,PHASE4,TERMINATED,0.4087256027554535,0.06941810021551474,0.02500047177590638,0.3074537110302263,0.004141797334678536
budesonide,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
atropine,myopia,PHASE3,COMPLETED,0.1182548794489093,0.01982803916455298,0.0011986288458670418,0.5225585379782981,0.0011525538481828982
glycopyrrolate,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.1584385763490241,0.029483188757977532,0.0012242893799687513,0.46683592510314187,0.0013272957241711172
tiotropium bromide,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.0677382319173364,0.012732865060825159,3.315714266318162e-05,0.8626534190531853,0.0007852973224033924
albuterol,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.18025258323765786,0.039315888511845656,0.0013373954863172253,0.6179977135391148,0.0015568901051869156
albuterol,"pulmonary disease, chronic obstructive",PHASE3,COMPLETED,0.18025258323765786,0.039315888511845656,0.0013373954863172253,0.6179977135391148,0.0015568901051869156
saline solution,chronic cough,PHASE4,COMPLETED,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
saline solution,asthma,PHASE4,COMPLETED,0.48220436280137774,0.0887453745232359,0.02216562363424221,0.3053983407205364,0.004814376385187441
budesonide,"sleep apnea, obstructive",PHASE4,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
fluticasone,asthma,PHASE3,COMPLETED,0.09873708381171067,0.016229830780605102,0.002156940246889253,0.5277701778385773,0.0013636741149281692
prednisone,"arthritis, rheumatoid",PHASE2,COMPLETED,0.42824339839265213,0.07730115157385481,0.012054962303906427,0.32823085127850327,0.0048648403253791096
budesonide,"liver cirrhosis, biliary",PHASE3,TERMINATED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
levalbuterol,asthma,PHASE4,COMPLETED,0.1423650975889782,0.029042755056624913,0.0010618186311107313,0.5844479412536061,0.0011719053234856415
formoterol fumarate,asthma,PHASE3,COMPLETED,0.2066590126291619,0.04608711937230071,0.0014254729732796083,0.5714463066418374,0.0016883148261440572
budesonide,asthma,PHASE3,COMPLETED,0.1515499425947187,0.025450684628611164,0.0038180508660377492,0.4492250751792736,0.001543912815776266
